,TID,Version,Volume,_id,name,path,rights
86,ce37113d-14e7-4522-05-9e-3d1137cee714,2,VOLDATAG,5a67c1b62525b99975918c7f,.CN=G_Echange_Communication Groupe.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/COM GROUPE BOLLORE,rwcefm
87,3af62d9f-1696-4ef5-d2-a4-9f2df63a9616,2,VOLDATAG,5a67c1b62525b99975918c81,.CN=IRIS_ADM_ALL.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IRIS,rwcefm
88,77af9e03-7b48-11d9-9c-64-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c83,.CN=IRIS.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IRIS,rwcefm
89,690bf5ce-7b99-48fa-03-ac-cef50b69997b,2,VOLDATAG,5a67c1b62525b99975918c85,.CN=G_UPSLIDE.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Upslide,rwcefm
90,f87d8992-f3d4-4c7c-60-86-92897df8d4f3,2,VOLDATAG,5a67c1b62525b99975918c87,.CN=G_ZCM_NOTES ANALYSTES.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Notes analystes,rwcefm
91,ba20f500-8c61-11db-b3-9b-00065bf7dbc8,2,VOLDATAG,5a67c1b62525b99975918c89,.CN=EYR192.OU=MATINPLUS.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Coscas,rwcefm
92,a8e02a01-c4e4-4668-42-b3-012ae0a8e4c4,2,VOLDATAG,5a67c1b62525b99975918c8b,.CN=OMJ895.OU=DRH-GROUPE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/ANCIEN_H_FAVRE,rwcefm
93,8e86474b-4bba-45a4-c1-b5-4b47868eba4b,2,VOLDATAG,5a67c1b62525b99975918c8d,.CN=YFW675.OU=DRH-GROUPE.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/ANCIEN_H_FAVRE,rwcefm
94,35154ca3-926c-49a2-f4-89-a34c15356c92,2,VOLDATAG,5a67c1b62525b99975918c8f,.CN=G_Groupebollore.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/GroupeBolloré,rwcefm
95,5d63f200-3a40-11da-bb-e4-00c09f2354bb,2,VOLDATAG,5a67c1b62525b99975918c91,.CN=HCMN.OU=DIR-ACHATS.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Achats/LUCILE,rwcefm
96,94490701-5a01-11d7-9c-63-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c93,.CN=PLNY.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BOLFOND/Secretariat,rwcefm
97,539cbe09-5a00-11d7-9c-63-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c95,.CN=YBDN.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BOLFOND/Secretariat,rwcefm
98,67aafbb4-2edd-4f1a-bd-ba-b4fbaa67dd2e,2,VOLDATAG,5a67c1b62525b99975918c97,.CN=TKO004.OU=FONDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BOLFOND/Secretariat,rwcefm
99,23e11f00-5ab8-11db-9c-65-00065bf0bb66,2,VOLDATAG,5a67c1b62525b99975918c9b,.CN=LLIE.OU=BOLLOREMEDIAREGIE.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BOLLOREMEDIAREGIE/LE PRINCE,rwcefm
